ticker,da,roa,net_profit_margin,current_ratio,quick_ratio,asset_turnover,debt_ratio
COST,0.604602510460251,0.17194037656903766,0.601555352241537,1.7682926829268293,0.20045731707317074,0.285826359832636,0.604602510460251
DVN,1.1986677514492017,0.11080036611410557,0.47277066608808854,2.6353689567430028,2.0608142493638675,0.23436387674158446,1.1986677514492017
ECL,0.9820978650046412,0.0006630420368651372,0.0012088974854932303,2.8704784130688448,-1.8914819136522754,0.5484683728948415,0.9820978650046412
EIX,0.484381595609962,0.14373153229210636,0.34533468559837727,0.4325284090909091,-0.48579545454545453,0.416209371042634,0.484381595609962
EW,0.9097967105935233,0.17632035958729186,0.4868829337094499,0.11231884057971014,-1.2326892109500804,0.3621411788742466,0.9097967105935233
EA,0.2523802402671851,0.0994965355665221,2.9702380952380953,7.466666666666667,6.985964912280702,0.03349783161357858,0.2523802402671851
EMR,0.5248933921347086,0.08512228013266757,0.16988543371522094,1.15585593010797,-0.9014258633478942,0.5010569668695557,0.5248933921347086
ENPH,1.588091851249746,0.6736435683804105,1.6273932253313697,0.04674457429048414,-1.1647189760712298,0.4139402560455192,1.588091851249746
ETR,0.26669475458184116,0.3134912275422071,1.4696670428893905,9.078838174273859,4.649377593360996,0.21330765295374524,0.26669475458184116
EOG,0.528330126149241,0.2642719692110327,3.9238095238095236,38.87671232876713,31.246575342465754,0.06735086593970493,0.528330126149241
EFX,0.21405182364808853,0.07671501435543986,0.6788681370049294,15.975712494369438,12.55289076100851,0.11300429372616556,0.21405182364808853
JNJ,1.2571493907700804,0.23985695465580523,0.4242472421455364,0.9833232696102538,-1.669917145471636,0.5653706867787327,1.2571493907700804
MKC,0.4689723442430242,0.23826022396832272,0.3550945136007377,0.21798029556650247,-2.745894909688013,0.6709769226010023,0.4689723442430242
MCD,0.5455661245780914,0.24271248849340288,0.45407577497129736,0.7531831537708129,-0.5710088148873653,0.534519791347039,0.5455661245780914
MCK,0.7491876119106041,0.15969228728695536,1.1358490566037736,11.36380255941499,6.294332723948812,0.14059287751177132,0.7491876119106041
MRK,1.1600896424047549,0.2994251193608107,0.6523723596221208,0.28044209514656415,-0.20048053820278713,0.4589788560849654,1.1600896424047549
NEE,0.8111707841031149,0.18947368421052632,0.3625154130702836,0.4039315155358275,-0.6848446417247939,0.5226638023630504,0.8111707841031149
NLSN,0.3743451981195433,0.22364002686366688,1.1825284090909092,9.111332007952287,8.433399602385686,0.18912021490933512,0.3743451981195433
NKE,0.7257630161579892,0.27872531418312385,0.9936,6.965732087227415,2.2990654205607477,0.28052064631956913,0.7257630161579892
NOC,1.233131050426239,0.49934980494148246,2.344640434192673,0.1613238967527061,-1.0120732722731058,0.21297500361219476,1.233131050426239
OTIS,1.003192268267682,0.041616634939229756,0.1892647842301545,0.4393152124943685,-0.28614907143214696,0.21988578122711963,1.003192268267682
POOL,0.9221166032953105,0.14657794676806082,0.09015083602915384,0.2736176543515993,-0.8073394495412844,1.6259188846641317,0.9221166032953105
TSLA,0.6305112253178252,0.17149039761969165,0.42252582472509165,0.7306501547987616,-0.8095975232198143,0.40586962401947524,0.6305112253178252
WFC,1.036795623889677,0.4583796633564664,0.34097715410284934,0.4602931392512248,0.33725126509546177,1.344311951228864,1.036795623889677
XYL,0.8329256620227586,0.11592045091991918,0.22894349926486032,0.6089454247025031,-0.01723430447271235,0.506327767733702,0.8329256620227586
